Entrez	syn.z_score
55753	0.68332
55239	0.51155
79676	-0.86338
79701	-0.43333
11054	-0.8337
79627	-0.5927
4968	-0.038565
4969	0.44222
11339	-0.73196
170392	1.4826
29789	0.3842
55301	-0.21491
10439	0.821
93145	0.31086
118427	-0.45116
10562	-0.15278
283298	0.19383
169611	0.34658
25903	0.7878
56944	0.90167
116448	-3.8054
10215	-2.3653
167826	-1.2445
4973	0.20398
4958	1.0411
4974	0.8992
4975	1.2345
3175	-1.24
9480	-1.0169
390874	-4.3384
441161	-0.3084
4976	0.52596
80207	0.82071
93377	0.48767
4978	-0.090035
26873	-3.044
611	-0.34348
23596	-0.3663
94233	-0.088949
4985	-1.1691
4986	0.079719
4987	0.65722
4988	0.15401
58503	-0.47937
26254	0.81861
10133	0.34547
341276	0.10345
26496	0.24117
283297	-0.11529
144124	0.18351
390093	-1.05
121364	-0.38801
282770	-0.42631
442194	0.093494
26534	0.65084
26533	0.95951
390264	0.95293
390265	0.37678
219869	-0.38257
219870	0.41281
26539	0.10621
26538	-1.1068
26532	-0.052302
126541	-0.095227
284433	0.60178
26476	-2.1894
441911	-0.34885
127385	-1.1645
391109	-1.117
391107	-0.75745
121130	0.018209
219960	-0.86803
343406	-0.50749
219873	0.19759
128360	-0.45627
390201	0.77821
81341	0.29269
128367	-1.3597
128368	-1.1784
26531	0.10754
390439	-0.26695
81061	2.9172
440153	1.6039
79334	0.89178
390442	-0.47175
122748	0.85313
391189	0.18279
26529	0.12688
81797	0.15244
79290	-2.0696
392376	1.0393
138803	0.49026
138804	0.39074
138799	0.33598
138802	0.1544
286362	0.1881
286365	0.77742
138805	0.66573
441933	0.75651
392309	0.60694
284532	0.5483
127066	0.50269
442191	0.55289
8383	0.45019
26189	0.58486
347169	-0.15425
26188	0.38375
4991	0.15303
8386	2.0885
8387	1.3724
8388	1.1077
4992	-0.81724
8390	0.59313
126370	0.89302
347168	0.070201
26740	-0.20194
26219	0.30216
392392	0.74244
26737	0.67752
26735	0.73212
254973	0.87799
392390	1.0066
138881	0.22562
125963	0.58559
138883	1.077
138882	0.22295
158131	-0.029467
219959	-0.69761
219958	-0.68595
346528	1.3419
346525	0.22322
135941	0.025963
442361	-0.34725
392138	-0.33391
79541	0.76558
393046	0.022734
401427	3.3687
81392	0.18319
144125	0.082016
338755	-0.30327
391191	0.69549
121129	-1.9817
341152	0.72505
127623	-0.81269
81697	0.92312
442184	0.92104
26212	0.89511
4993	-1.4103
81472	-0.16823
120776	-0.49224
120775	-0.069881
26211	0.74447
135948	0.087957
81470	-0.6205
81469	-0.072061
391211	-0.78434
26716	0.27761
7932	0.37449
442185	0.17417
26707	1.0116
442186	0.023476
26248	0.2886
284521	0.086658
26246	-0.94337
391192	0.37437
81466	-1.0008
391190	0.53447
391194	-0.52921
127062	-0.2492
26245	-0.11658
127059	-0.9972
391196	0.29322
56656	0.60837
26696	-1.4011
127069	0.95895
127077	-0.15465
127064	0.93798
401992	2.5811
403239	0.79402
343563	0.89417
343173	2.5486
391195	1.2491
127068	1.6338
403244	1.0771
127074	0.063988
401993	1.5016
254879	-0.87112
81458	0.85575
343172	1.7613
26693	0.33386
285659	-0.14485
26692	0.58078
343171	-0.80288
134083	0.062524
284383	-0.70075
4994	0.80875
4995	0.56457
8392	1.3783
81328	-4.8629
81327	-3.2017
403253	-2.0909
81318	-4.8072
119765	-2.0891
219429	-0.54722
283093	-0.13938
283092	-1.757
81309	-3.4069
219428	-4.3445
256144	-1.993
119749	-4.1393
219432	-2.1694
26689	0.56208
390197	-1.2649
219986	-0.45916
124538	0.3043
219875	-0.18894
219983	-0.098345
390199	0.4742
26686	-0.15725
390649	-0.31319
81099	2.2008
26682	2.4585
79501	0.078119
390648	-0.47309
79544	-2.0782
390433	-0.99066
122740	-0.16111
81127	0.22868
390436	-0.82427
390431	-1.9894
79317	-1.7936
122742	-0.8898
441670	-0.039221
390429	-0.87028
390437	-0.33461
81300	0.33033
441669	-1.2586
256148	-1.929
219431	-0.057784
390113	-1.4852
119764	-2.7059
401667	1.9126
401666	1.5086
119687	-0.11291
79345	-0.69181
79339	0.030437
390058	-0.69902
390038	-0.65566
143503	-0.14043
81285	-0.55172
256892	0.28754
119694	-0.73863
79324	0.12434
81282	-0.79498
390063	-1.5184
390064	-0.96739
119682	-0.13622
390059	-1.6273
390061	-1.2385
119692	-0.53734
401665	-1.1561
283111	-1.6466
23538	-0.30475
390054	0.25883
255725	-0.36267
143496	-1.5
340980	0.001977
390066	-0.74238
119678	0.43534
390081	-1.1176
390078	-1.4448
390079	-1.1669
390067	-0.068041
390037	0.33211
143502	0.22294
119679	-0.32764
390036	-2.1311
119774	-1.9476
338751	0.02944
119772	-3.0259
79473	0.1552
390072	0.14592
390075	0.9374
119695	0.034051
120787	0.65422
120796	-0.34072
390083	-0.75288
120793	-0.38391
390084	-0.27822
387748	-0.26319
196335	0.61059
219982	-0.27051
219981	0.17905
81050	-1.1966
390181	-2.1559
390195	-1.3061
338675	0.36098
219493	-0.37461
219447	-1.5548
390445	-0.33475
390191	-0.51489
219965	-0.22162
390190	-0.59349
219968	0.016536
441608	-0.39685
392391	0.16656
390142	-2.2594
219436	-1.7849
390144	-0.86512
219438	-0.049419
338674	-1.1478
26341	0.30651
403273	-1.4316
403274	-1.2125
79310	0.045595
79295	-1.0918
10798	-0.48066
282775	-1.179
26339	-0.21031
402135	0.73677
403277	-1.4288
403278	-0.39337
219437	-2.1781
26338	-0.99572
390168	-0.97159
390167	-0.19919
219487	-1.1484
219482	-0.34753
219484	-0.78679
390162	-1.1374
120065	-0.71685
120066	-1.1558
390155	-0.69186
219464	-0.091176
390154	-0.165
81696	0.78949
390148	-0.97808
8590	-0.0069767
135946	0.54334
389090	-0.30889
150681	0.52366
390321	-0.6973
341416	-0.15532
254786	-1.451
341418	-1.7779
283365	-0.16157
403282	0.34132
403284	-0.92243
390327	-0.85565
254783	-0.21987
390323	-0.57203
390326	0.28637
343169	0.57419
81448	0.59495
391114	-1.0902
128371	-0.39643
390261	-0.55805
128372	-0.43911
81442	-0.50634
128366	-1.2998
219952	0.61459
341799	-0.24051
219874	-0.44329
346517	1.0975
390260	-0.11033
391112	-1.0743
390892	0.20966
26333	-0.44343
26659	0.49551
26664	0.25281
26658	0.28689
162998	0.40774
125958	0.29069
26648	1.2691
125962	0.21876
390882	0.36604
390883	0.98955
390275	0.1505
219858	0.23709
26595	1.5435
390271	0.8498
283162	0.59647
26493	0.14104
283159	0.25797
283160	-0.41483
338662	0.16677
26494	0.59155
219865	0.1914
219469	0.095021
390151	-0.72603
390152	-0.13078
120586	-0.44352
219477	-0.46902
81168	-0.93606
390157	-0.52315
219473	-0.77095
219453	-0.4753
341568	0.52163
219417	-0.71216
219479	-0.82771
135924	0.40699
130075	-0.69764
390174	-2.6902
283189	-1.2286
219954	-0.051928
441639	0.47434
219956	0.1597
219957	-0.34246
84876	-0.84734
80228	0.51794
93129	-0.53837
4998	1.2002
4999	0.56649
23595	0.025737
5000	0.59357
5001	-0.7708
23594	-1.4564
5004	-0.0018429
5005	-0.65767
94101	0.42924
29095	0.50485
94103	-0.49208
10956	1.6959
5007	0.083786
23762	0.27696
114884	-1.2393
114885	1.3262
114876	0.78276
9885	0.81837
26031	-0.19339
114879	-1.4901
114880	0.44879
114881	0.15741
114882	0.73372
114883	1.4834
127700	0.31737
51526	0.59906
55644	1.3022
64172	1.2633
29948	-2.0499
734	0.61817
5008	0.34577
9180	0.67021
130497	-0.11677
100128731	-0.074371
58505	0.31539
26578	-0.55592
28962	-1.6493
344901	0.26908
146183	1.1829
9381	0.8793
340990	-0.084857
283310	-1.0614
131149	-0.89107
133060	-0.95137
92736	0.066038
347741	0.45736
56914	0.23867
150677	-0.27474
23440	-2.1871
55611	-0.59135
78990	0.15341
220213	-4.0755
23252	-0.71947
54726	0.73126
51633	0.099159
161725	-1.5907
56957	0.63286
90268	0.58767
54491	-0.81302
5013	0.37156
5015	0.68949
124641	-3.5067
341277	-1.3648
5016	0.78001
5017	0.97192
58495	-0.86433
728361	0.16382
5018	-0.8785
5019	0.94703
64064	2.9249
165140	-0.27796
27199	-1.0982
339229	-0.60165
92106	0.35803
55074	1.0934
54995	1.0984
9943	-0.60868
5020	-1.399
5021	-1.2405
5023	0.3898
22953	-1.6301
5024	0.24524
5025	-0.17712
5026	0.22499
5027	-0.24256
5028	0.3474
5032	-2.9087
64805	0.61445
53829	0.43339
9934	-0.084763
5029	-0.7028
5031	0.37831
64175	0.62954
55214	-1.4438
10536	-1.3948
10609	-0.29111
110117498	-0.061279
110117499	0.76378
5033	-0.064758
8974	1.0555
283208	0.042225
5034	-0.6953
54681	0.13191
5036	0.88838
80227	-0.10798
116224	-0.36007
26986	0.5286
80336	-0.58915
5042	1.58
8761	-0.7788
132430	-0.50617
8106	-1.4335
390748	-2.3817
55248	1.678
133015	-1.1504
55690	0.5349
23241	-1.3565
29993	0.13788
11252	0.50971
29763	0.092115
29943	-0.90572
11240	0.60578
51702	0.099967
23569	0.056965
353238	-1.2155
5047	-1.0353
54623	-0.17724
5048	0.64085
5049	0.071541
5050	-0.97857
5051	-0.034066
55824	0.31363
79447	-1.1549
5053	0.43933
10606	0.21512
10605	-2.5731
51247	-0.28224
400961	0.32062
5058	0.45526
55003	0.33126
5062	0.45189
10298	-1.005
57144	-0.083606
56924	-0.44462
79728	0.87261
27143	0.21737
23022	1.1421
5064	-2.0345
445815	0.57168
342979	0.26425
54873	-0.44318
64398	0.097067
51678	-0.3537
5066	0.97668
51025	-0.3557
25891	0.75017
255967	-0.88318
80025	-1.8454
79646	0.8665
55229	-1.6574
24145	-0.44063
56666	-3.4686
116337	0.68307
196743	-0.30733
89932	-1.171
10914	0.13162
56903	-2.0423
64895	-0.2769
5069	-0.52468
60676	1.6486
9061	0.053352
9060	0.42497
152559	0.43204
124222	-1.1581
54852	1.4633
79957	-0.12007
164091	0.74861
85315	-0.17972
344838	-0.8559
56288	1.0033
117583	-0.45706
50855	-0.30471
84612	0.14159
84552	-1.9836
8505	0.35597
11315	-0.51419
55486	-0.5432
25849	-0.95267
5073	-0.0032893
142	0.48027
84875	-0.066465
57097	0.055861
64761	-1.6302
54625	1.7829
165631	0.0098744
54956	0.49069
10038	1.2393
10039	0.84224
143	1.1677
56965	0.76721
79668	-0.46084
83666	1.2534
55010	0.19698
25973	0.70079
55742	-1.2679
29780	-0.34178
64098	0.55363
23178	1.3001
160065	-0.14814
399967	0.42208
100169851	0.33592
399968	-0.52186
10207	1.6551
219988	0.087458
197135	-0.069713
23598	-0.61138
5074	-3.1198
5075	-3.5189
5076	-0.082431
5077	-0.40543
5078	-0.092063
5079	-0.31591
5080	0.15537
5081	-0.52333
7849	-1.2739
5083	0.065255
94104	-0.35618
22976	0.17036
286257	-0.66281
55872	0.59074
64081	0.96497
59351	0.90186
5087	0.21309
5089	1.6628
5090	-0.42807
80714	-0.62556
57326	1.4038
5091	0.6052
388939	-0.96156
5092	-0.01246
84105	0.11956
5093	-2.8459
5094	-0.31555
54039	0.8427
57060	0.98758
5095	-0.051094
5096	-0.68668
5097	1.0139
57575	0.18952
51294	1.9684
65217	-0.73173
27253	0.083007
54510	-0.76533
64881	-0.53633
5099	-0.80437
5100	-3.9375
5101	0.63094
56147	-0.60262
56139	-0.53687
56138	-0.95368
56137	0.38498
56136	0.4533
56146	-1.0198
56145	-1.1711
56144	-0.47063
56143	-1.2163
56142	-1.6546
56141	-0.47126
56140	-0.9665
9752	-0.14393
56135	1.3722
56134	-0.23907
29930	0.96247
56126	-0.9262
56125	-2.2778
56124	-2.7868
56123	-2.4773
56122	-1.8182
56121	-0.88784
57717	-0.84409
56133	1.651
56132	-0.28393
56131	-0.81735
26167	-2.0444
56130	-1.0086
56129	-2.6646
56128	-1.3858
56127	-2.2424
56114	0.73736
56106	0.94929
56105	0.25699
26025	1.3494
56113	-0.044465
56112	0.36945
56111	0.78376
56110	-0.093505
56109	-0.96385
56108	0.50649
9708	0.55336
56107	1.361
56104	-0.72899
56103	0.33409
56102	-0.92253
8641	1.1115
56101	0.65829
56100	1.5014
56099	1.734
5098	1.7591
56098	1.9625
56097	2.43
64773	0.41439
91523	0.0091291
84759	-0.046452
7703	-1.1027
10336	-1.3034
84333	0.59401
84108	-1.1016
55795	-0.59414
63935	-0.42771
5105	-0.13156
5106	0.63194
9768	1.101
27445	-1.2348
5110	-0.14558
115294	1.2741
55251	-0.028705
5111	-0.087127
57092	0.33166
5116	-0.98326
22990	0.8082
80003	0.6435
399909	-3.1746
64430	-0.88382
5118	-0.14017
26577	0.40028
542767	2.0036
126006	-1.7409
5121	0.029177
654790	-0.33385
5122	-0.020154
5126	0.71307
5125	1.2742
5046	-0.44438
9159	0.92709
255738	0.12791
58488	-0.36253
51449	0.3923
78991	0.48694
5130	-0.67801
5833	-1.4854
11333	0.38284
5132	0.2591
5133	-0.021219
11235	0.80297
22984	0.88243
80380	0.59908
5134	-3.1236
84306	-1.0736
27250	0.035687
9141	-0.46891
10016	0.46275
10015	0.37208
10081	-2.3011
5082	1.1278
132954	0.57342
79031	1.2597
10846	0.59888
50940	1.2828
201626	1.9207
5153	1.05
5137	0.20479
5138	-0.45213
5139	-2.2423
5140	-2.7112
5141	0.83823
5142	0.13476
5143	0.79829
5144	-0.28164
8654	1.1112
5145	0.44631
5158	0.059277
5146	0.36181
5147	-0.11221
5148	0.36153
5149	0.3321
5150	-0.33415
27115	0.38961
5151	0.052599
8622	-0.064964
5152	0.52261
64146	-5.5007
5154	-0.62594
5155	-0.18554
56034	0.17168
80310	0.013112
5156	1.2464
5159	0.77329
5157	-1.4657
5161	0.39182
5162	0.021513
8050	-0.46209
64714	-3.4803
2923	0.67453
9601	-0.32113
10954	0.1627
10130	0.2821
149420	0.86991
204474	0.26025
5163	-1.2316
5164	-0.20943
5166	-0.22863
9124	0.33442
64236	-2.7708
27295	0.54754
8572	0.5801
10611	0.6631
9260	-1.812
54704	0.30233
57546	0.33473
5170	-0.68638
10630	0.16616
55066	1.0802
81572	-0.46631
23244	-0.16534
23047	0.25831
23590	0.12045
57107	1.0621
3651	-2.0295
23042	1.4665
8566	-0.3137
57026	-3.3041
5173	0.27405
23037	2.0304
79849	0.1256
79955	-0.86206
118987	-0.023994
255762	-0.26187
5174	1.9849
10158	-0.93507
23024	-3.8763
29951	-1.4126
8682	0.38339
79834	1.662
374872	-3.2547
375033	-0.84372
5037	-0.62332
157310	-0.41422
55825	0.49122
387521	-0.030917
387522	0.1731
553115	0.76408
23089	0.98527
5178	0.5507
57162	0.22421
57161	-0.82413
246330	0.61391
53918	0.40964
27043	-2.2107
10400	-0.18976
5179	0.17338
5184	0.46702
5187	-1.9393
8864	0.16308
8863	-0.41999
84808	-2.9376
64065	0.31321
23481	0.841
100131801	0.45314
100303755	0.00055669
5189	1.1802
5192	-0.46683
8800	0.77179
8799	0.080657
92960	-0.94331
5193	0.77132
5194	-0.080662
5195	0.22803
9409	0.11489
5824	0.07833
5828	-0.25363
55670	-0.54517
8504	-0.099114
5830	1.102
51555	0.88327
5190	0.078466
5191	-0.49248
5196	0.09776
5197	-0.69228
5198	0.98899
5201	-1.3243
5202	0.38373
5203	-0.59479
5204	-0.9828
10471	0.74104
5208	0.49904
5209	-0.38704
5210	1.4178
5211	-1.1146
5213	0.96093
5214	-3.2068
5216	0.2551
345456	-1.2595
375189	0.21016
643834	0.79832
5222	0.66882
5223	0.78728
5224	0.32527
192111	-1.8777
80055	0.63535
27315	0.79871
93210	-1.0626
84302	0.70767
58986	-3.1398
84547	1.8472
267002	-0.94455
267004	0.45061
161779	0.98966
79605	-0.24812
5225	0.76765
5226	0.49375
5228	-0.73842
80162	-1.8195
5229	-0.22139
5232	-0.65984
25796	-1.4852
8993	1.0415
114770	0.70034
114771	-0.89735
57115	-0.18189
5236	-0.10072
55276	-0.22623
283209	1.2509
5238	1.1346
5239	0.8953
283871	-4.3998
54858	-0.17758
145814	-0.94045
5241	-2.1285
10424	-1.9004
9489	-0.50516
221692	-0.52497
116154	-1.0969
65979	2.008
80262	0.88497
51808	-0.078222
5245	0.13987
11331	-0.14177
1911	1.6433
1912	0.8098
80012	-0.12057
144717	-0.31951
150368	0.71143
5252	0.46652
55274	-0.42048
51131	-1.5033
57649	1.4603
148479	-1.0092
9678	-0.38579
26147	1.2024
5253	0.39471
51230	0.9789
51105	0.98981
51317	0.7194
112885	-2.1795
79142	-1.3642
23469	0.074592
84844	-0.38562
51533	-0.1726
26227	0.87663
644844	0.99471
55023	0.29276
5257	0.76465
5260	0.14757
5261	-0.12483
22822	-1.8376
7262	-0.48444
23612	-1.0025
23187	1.216
90102	0.4092
23239	-1.5513
23035	-0.70404
162466	-1.2314
493911	0.56604
100526832	0.43381
401	-3.3598
8929	-1.4792
29085	-1.8602
57661	-3.5687
10745	0.75206
57157	0.79142
5264	-0.54797
254295	0.4821
9796	-0.72556
84457	0.45143
85007	-0.70821
51050	-0.1792
221476	-0.60229
5266	0.19102
55361	0.00076435
55300	-1.424
5297	-0.056819
5298	1.1341
196500	-0.60488
8554	-0.16706
9063	0.52718
10401	-0.66618
51588	-1.6613
10464	-0.17622
8301	-1.1234
9463	0.58504
55022	-0.43703
55367	-3.1145
9780	-12.934
63895	0.30423
80119	-0.04952
128344	0.35586
9488	0.36601
5279	0.77236
5281	0.3033
54872	0.032688
5283	0.32197
10026	-0.48048
9487	-0.48681
93183	0.61386
23556	0.1234
84720	0.37019
51227	0.014265
9091	-2.2437
5284	0.28694
94005	1.1229
51604	-0.93465
128869	-0.74341
55650	0.8131
284098	0.49704
54965	0.3617
84992	-0.0019856
80235	-1.883
55011	0.24996
120379	0.35141
118788	0.56356
5287	1.4685
5288	0.54525
5289	0.13953
5290	1.6605
5291	0.95476
5293	0.49645
5294	0.45041
113791	-1.4369
5295	0.98013
5296	-1.7425
8503	1.1066
30849	0.53341
23533	0.76589
146850	-0.86205
200576	0.56555
29992	0.54536
5292	-0.40928
415116	-5.1454
54478	0.8642
5300	-0.3239
65018	-0.94561
390940	0.35926
54984	-1.8207
5304	0.0072871
5305	-0.0033592
8396	0.24175
79837	0.74975
90809	0.0039745
55529	0.36834
8394	1.0157
8395	0.24492
23396	-2.0553
138429	-2.7403
51268	1.255
644139	-0.46305
57095	-1.9439
5306	0.077043
23760	-0.36541
26207	0.27865
9600	-0.45536
57605	0.4821
83394	-0.26294
10531	-1.9587
5307	-0.22349
5308	0.78279
5309	-0.046066
9271	0.39103
55124	-0.14456
143689	1.0594
9867	-0.33754
494513	0.49158
5310	-12.454
168507	0.61218
342372	-3.2889
5311	-0.19603
9033	0.17159
27039	-0.20594
91461	-2.8933
10343	1.1851
5314	1.8406
93035	0.18732
5569	0.79954
5570	-0.015016
11142	0.34297
5313	0.29485
5315	1.2309
9088	-2.3876
5585	-1.6962
5586	-0.082107
29941	0.72974
5316	-0.30937
63876	-0.11706
5317	-0.19316
5318	0.36728
11187	-4.6018
8502	0.71446
51365	-0.21752
8399	0.63331
81579	0.75991
84647	1.0159
23659	0.36941
5319	-0.12172
5320	-0.063582
391013	-0.48101
26279	-0.73712
30814	0.44852
64600	-0.71222
50487	-0.78193
5321	-0.098968
100137049	-2.2164
8605	0.25822
283748	-0.075713
123745	-0.96123
255189	-0.61158
5322	0.33039
8398	0.52826
7941	-0.99568
22925	0.052984
9373	-1.2729
57110	0.55988
54979	0.67986
11145	0.68691
5920	0.37343
117245	0.26571
51316	-0.06985
153770	0.40901
219348	-0.42925
5324	0.26689
5325	0.17406
5326	0.87493
5327	-0.28639
5328	0.70124
5329	1.1529
151056	-0.96379
79887	-0.45518
196463	-0.51859
23236	-0.012392
5330	-0.48191
5331	-0.57388
5332	0.19532
5333	1.7941
113026	-2.0524
84812	2.2222
51196	2.2115
5336	-3.3329
23007	0.90738
9651	-3.7154
5334	0.010082
23228	1.1303
257068	0.88213
345557	-1.3725
89869	-0.37846
5337	0.54529
5338	0.12388
23646	0.25637
122618	-0.30582
200150	0.26705
201164	-1.6686
5339	-8.1278
5341	0.50569
26499	0.51048
59339	0.19444
65977	0.9878
57664	0.23582
54477	-0.18569
22874	1.4398
144100	0.25056
84725	0.10048
58473	-0.036015
400224	0.5811
79156	-0.62272
79666	1.0245
64857	0.029882
26030	0.96551
25894	1.987
57449	-1.1068
55200	-1.8785
440107	0.016492
57475	1.1069
130271	-1.2698
79990	-0.7465
55111	-2.3861
9842	3.3716
23207	-1.3139
389072	0.76439
84069	-3.3669
51177	-0.17974
80301	0.24257
79949	0.16682
349633	0.33907
5340	0.71041
55848	-0.28893
5346	-2.5147
123	0.18724
10226	0.22265
440503	-1.6453
5347	1.0235
10769	-0.96908
1263	-0.50794
10733	0.21459
126520	-1.0227
51090	-0.34308
5350	-0.52143
5351	-0.41525
5352	0.024934
8985	-1.3575
11212	0.4642
8611	-0.72314
8612	-0.048723
8613	0.50874
196051	0.29482
84513	-1.1646
403313	-2.4481
84814	-1.113
54886	0.52948
79948	-6.7376
9890	0.48665
163404	-0.25307
5356	0.026093
5357	1.1257
5359	0.70788
57048	-0.95599
57088	0.74075
389158	-2.1009
5360	0.42326
83483	0.23158
57125	1.1956
84898	-0.13956
5361	0.53644
5362	1.4115
5364	0.082903
23654	-1.8572
10154	-1.1852
23129	-1.7653
148811	0.17631
135293	-2.2412
5366	-0.6792
5367	-0.49169
6490	0.9851
56937	-1.9122
100527963	0.28636
83449	-0.31369
5371	0.29926
5372	0.56772
5373	-1.7496
5375	0.21427
5376	-0.5868
23203	-1.4004
9512	0.22615
5378	0.95467
5395	1.0672
10654	-0.32185
25957	0.21314
25953	0.69314
11284	-3.4402
154197	-0.55929
5406	0.031367
5407	-0.23292
119548	-0.043496
9240	0.0013993
10687	0.78199
55228	-0.46699
57469	-0.27798
5409	-0.39123
5411	-1.7135
56902	0.8434
5368	-0.36404
4860	0.7533
285848	0.1223
57104	-3.6758
80339	-0.61782
10908	-0.54842
375775	-1.2364
50640	0.079773
55163	0.0346
87178	-0.83579
10957	-1.8875
55629	0.54855
25886	1.6162
282809	0.54236
100528030	-1.0721
134359	-0.38381
127435	-0.535
79883	-3.0916
5420	-0.44988
50512	-0.36672
23509	0.0052927
23275	-1.3953
57645	1.4741
56983	-0.34243
79070	0.81819
143888	0.1849
23126	-0.073652
23649	0.56518
5423	0.36032
5424	-1.5053
5425	0.99504
10714	0.75171
57804	-0.66158
26073	-0.54349
84271	-0.26549
5426	-0.089831
5427	-2.2369
54107	-0.90519
56655	-2.2084
5428	-1.6669
11232	0.043068
5429	1.0564
11201	-0.62888
27343	0.21551
27434	-0.73494
353497	0.47401
10721	1.3297
25885	1.8434
84172	0.9814
9533	0.38691
51082	0.44252
64425	1.1366
221830	-0.12019
10849	0.67302
30834	1.3442
5430	-2.601
5431	0.77268
5432	0.58202
5433	0.023381
5434	-2.8096
5435	0.57701
5436	0.10611
5438	-0.1348
246721	
548644	1.3214
5441	-1.9423
81488	0.31509
11128	1.4867
55703	1.0668
10623	-0.70484
661	-0.87748
55718	0.058073
10621	1.1551
10622	0.21265
84265	-0.19665
171568	-1.0395
51728	-0.20187
5442	-6.9629
9883	0.94049
100101267	2.5819
285877	-2.7033
94026	0.99638
5443	-0.77339
55624	1.0642
84892	0.063967
84197	0.36823
51371	0.44952
10585	0.62197
29954	-0.64051
22932	1.0761
5444	0.51275
5445	0.32377
5446	0.39972
10940	1.2357
10775	0.069077
51367	-0.21524
10248	0.10125
64091	0.28433
64208	0.63618
5447	-1.0222
10631	-0.081876
25913	0.25584
340441	-1.4106
102724631	3.4365
388468	1.6399
317754	2.05
445582	1.5694
728378	1.9079
404785	3.3109
23784	2.8249
653269	1.3483
653781	1.8667
641455	2.1907
5449	-0.05095
5450	-1.0306
5451	0.364
25833	1.2141
5453	-3.1609
5454	-2.2647
5455	-3.8183
5457	-1.7523
5458	-2.113
5459	-0.40231
5460	1.6299
5462	-1.9752
134187	-0.14285
11281	0.57881
151649	0.27903
5464	0.31626
27068	0.18535
56342	-1.8332
692312	-2.133
5467	0.91237
5468	0.20266
10891	0.25614
133522	0.064215
5471	1.1444
5473	-0.10934
60490	0.93624
79717	-0.71998
79144	-1.2912
492307	0.9219
5470	0.38007
8500	0.58705
8499	-1.2939
8541	0.023361
8496	1.5855
8495	0.15155
51535	0.047968
5478	0.35632
653505	0.28632
653598	1.2009
645142	2.0008
644591	0.84439
105371242	1.198
5479	-0.56078
5480	-0.35875
5481	-0.59568
10450	0.035683
10105	-0.71888
9360	-0.77034
10465	1.0514
51645	0.3446
23759	0.64722
53938	-0.64521
85313	-0.048033
285755	-0.3336
23262	0.34929
5493	-3.9228
5494	0.9299
5495	-0.46713
8493	0.0022131
22843	0.53489
9647	0.22377
5496	0.4787
57460	-1.2211
333926	-0.39197
152926	0.51721
151742	0.14026
132160	0.13947
147699	-2.392
51400	1.5033
5498	0.87983
5499	-0.7033
5500	0.086297
5501	-0.93286
5514	0.48312
6992	0.44771
4659	-0.14898
4660	2.2624
54776	-2.0046
23368	0.6818
10848	-3.6916
94274	-2.1525
26472	-0.15879
81706	-0.011723
54866	0.18524
23645	0.45713
84919	0.22278
84988	-3.7788
26051	1.4497
10842	0.060619
170954	0.178
5502	-0.79975
84152	-0.17562
151242	0.37783
5504	0.39229
129285	-1.1196
9858	-0.65676
116729	-0.71374
153743	-0.89645
220004	0.78171
221908	-3.5029
145376	0.6289
284352	-0.50991
5506	-0.25761
79660	-0.88802
5507	1.2256
5509	-1.9874
90673	-3.1381
648791	-1.7278
5510	0.40819
5511	0.16809
55607	2.0133
84687	-2.6045
5515	-0.72979
5516	-0.20371
5518	-0.13577
5519	0.7579
5520	0.38458
5521	0.15137
5522	-0.21904
55844	0.53538
5523	0.30287
55012	-0.14506
5525	-0.88112
5526	-0.61654
5527	0.47323
