Entrez	LOEUF
59351	-0.64638
5087	5.0466
5089	4.2226
5090	4.0049
80714	1.0909
57326	0.19782
5091	5.121
388939	1.1796
5092	-0.24437
84105	0.7071
5093	3.7014
5094	4.7957
54039	2.7113
57060	2.8169
5095	1.4789
5096	2.121
5097	4.9381
57575	5.602
51294	3.0689
65217	3.1433
27253	5.0392
54510	3.4926
64881	2.7969
5099	4.696
5100	0.71991
5101	4.8678
56147	2.3306
56139	1.9461
56138	1.2085
56137	1.8397
56136	1.4066
56146	1.0733
56145	2.5577
56144	1.5579
56143	2.2132
56142	0.88283
56141	2.2165
56140	1.194
9752	0.058144
56135	2.1981
56134	4.4013
29930	0.24417
56126	-0.71763
56125	0.30956
56124	0.23182
56123	-1.065
56122	-0.56078
56121	0.61573
57717	
56133	0.23462
56132	0.30493
56131	-0.82322
26167	0.49907
56130	
56129	0.52248
56128	-0.43538
56127	0.48617
56114	3.1215
56106	2.3038
56105	2.5681
26025	2.1537
56113	2.3916
56112	2.3197
56111	2.0122
56110	2.6143
56109	2.4184
56108	1.9322
9708	1.9987
56107	3.0304
56104	2.7058
56103	0.79805
56102	2.4097
8641	2.3503
56101	1.3284
56100	1.2848
56099	3.147
5098	3.92
56098	5.1631
56097	3.9749
64773	2.8704
91523	-0.72599
84759	3.8489
7703	3.6506
10336	2.8317
84333	3.3053
84108	1.3824
55795	0.89163
63935	6.7022
5105	0.84404
5106	1.0628
9768	1.138
27445	13.644
5110	2.0129
115294	3.648
55251	1.8741
5111	3.2322
57092	1.7421
5116	2.2677
22990	6.8664
80003	2.9599
399909	7.81
64430	0.95779
5118	1.085
26577	1.2293
542767	0.99017
126006	-1.7447
5121	0.76022
654790	-0.42818
5122	3.286
5126	5.1019
5125	3.9985
5046	2.1243
9159	2.0082
255738	-0.043551
58488	-0.066241
51449	-0.23258
78991	0.55484
5130	1.6239
5833	1.9279
11333	1.6429
5132	-0.26606
5133	1.7554
11235	1.5431
22984	5.8636
80380	-0.42045
5134	-1.2597
84306	-0.10714
27250	0.096205
9141	-0.86601
10016	1.8322
10015	3.8218
10081	-0.53397
5082	2.717
132954	0.84883
79031	0.56186
10846	4.2075
50940	0.92559
201626	2.6604
5153	4.7875
5137	2.3796
5138	4.6926
5139	2.6878
5140	1.6476
5141	4.9435
5142	4.9319
5143	1.1277
5144	4.6298
8654	2.8363
5145	2.2484
5158	-0.16655
5146	1.5652
5147	1.3942
5148	0.41795
5149	-0.47402
5150	0.84735
27115	2.028
5151	3.4137
8622	5.5274
5152	0.98624
64146	-3.748
5154	2.9986
5155	3.2246
56034	2.5186
80310	1.7691
5156	6.724
5159	4.8399
5157	-1.1442
5161	1.1562
5162	3.0489
8050	2.2896
64714	-2.6702
2923	3.504
9601	3.3638
10954	1.9858
10130	3.0943
149420	3.0813
204474	1.4639
5163	0.66384
5164	1.8151
5166	0.86293
9124	1.1632
64236	-1.3173
27295	1.1407
8572	1.5791
10611	1.7152
9260	1.8841
54704	3.512
57546	1.5961
5170	3.7948
10630	2.1591
55066	2.5321
81572	0.46866
23244	3.5916
23047	4.052
23590	0.81876
57107	2.1317
3651	0.22355
23042	3.7798
8566	2.926
57026	-1.2236
5173	1.9863
23037	6.9109
79849	0.048076
79955	1.0125
118987	6.4832
255762	0.75572
5174	0.19584
10158	1.0874
23024	3.475
29951	2.0939
8682	2.9909
79834	5.6346
374872	-1.4181
375033	0.96315
5037	1.1108
157310	0.49947
55825	-0.37722
387521	2.7258
387522	2.7012
553115	2.2909
23089	3.1169
5178	2.0086
57162	3.0599
57161	2.1014
246330	2.6079
53918	1.3956
27043	4.1306
10400	0.44506
5179	0.024954
5184	0.86126
5187	2.8123
8864	3.968
8863	1.3557
84808	-0.85288
64065	1.3685
23481	4.3427
100131801	-0.094735
100303755	0.041819
5189	3.357
5192	0.4068
8800	0.29477
8799	1.1868
92960	-0.38226
5193	0.48598
5194	0.81827
5195	3.517
9409	1.6489
5824	1.126
5828	1.2154
55670	1.8424
8504	1.5004
5830	2.9893
51555	4.0614
5190	2.8435
5191	1.6264
5196	-0.81056
5197	0.84733
5198	3.4763
5201	0.091752
5202	2.2976
5203	0.61239
5204	0.074908
10471	2.6177
5208	1.4702
5209	3.8174
5210	1.8756
5211	1.2189
5213	2.9601
5214	-0.39666
5216	2.5756
345456	-0.49052
375189	0.79266
643834	2.0547
5222	-0.45427
5223	0.29798
5224	-0.012928
192111	0.0043027
80055	2.8486
27315	1.9726
93210	0.7681
84302	2.7761
58986	0.26049
84547	1.3482
267002	0.50446
267004	
161779	-0.84174
79605	4.0712
5225	1.464
5226	3.5816
5228	2.0904
80162	0.98508
5229	0.5642
5232	0.036455
25796	-0.52511
8993	0.14038
114770	0.76148
114771	-0.20359
57115	0.27177
5236	0.36542
55276	0.80231
283209	3.3795
5238	1.5972
5239	2.7897
283871	1.161
54858	0.65809
145814	-0.23551
5241	3.7974
10424	1.686
9489	1.4302
221692	5.2395
116154	5.3732
65979	2.0374
80262	3.5845
51808	0.95724
5245	2.6039
11331	2.974
1911	5.1263
1912	4.8027
80012	7.6849
144717	-0.88771
150368	-0.99182
5252	5.586
55274	1.6647
51131	-0.60692
57649	8.1129
148479	4.1428
9678	2.9991
26147	4.2589
5253	6.6798
51230	6.8498
51105	2.9489
51317	5.762
112885	3.0411
79142	4.7826
23469	8.1246
84844	3.2385
51533	2.5723
26227	0.60254
644844	0.82431
55023	6.2013
5257	2.6609
5260	-0.14025
5261	2.0433
22822	0.020665
7262	0.29931
23612	-1.3478
23187	4.733
90102	3.7616
23239	4.59
23035	3.7017
162466	0.84799
493911	0.58856
100526832	1.9437
401	-0.71809
8929	2.8927
29085	-0.07215
57661	5.0041
10745	1.454
57157	1.1334
5264	0.88618
254295	0.37011
9796	3.0634
84457	3.3681
85007	1.3088
51050	0.23915
221476	0.41802
5266	0.75452
55361	2.8249
55300	-0.0091714
5297	6.3812
5298	5.1607
196500	1.3477
8554	4.8291
9063	4.7186
10401	3.2123
51588	5.3447
10464	0.55869
8301	2.4372
9463	2.5364
55022	1.7001
55367	-0.13933
9780	-0.81743
63895	7.632
80119	-0.94182
128344	0.88294
9488	1.125
5279	1.442
5281	1.6217
54872	0.70812
5283	-0.22909
10026	-0.49657
9487	0.73902
93183	1.5057
23556	-0.18945
84720	2.2199
51227	-1.3687
9091	-0.13841
5284	5.0454
94005	2.7838
51604	0.90498
128869	2.9432
55650	1.881
284098	1.9527
54965	0.18204
84992	0.54832
80235	0.089325
55011	1.3482
120379	0.77778
118788	5.995
5287	5.7931
5288	0.15498
5289	1.402
5290	5.7644
5291	4.8555
5293	8.0114
5294	3.8806
113791	-0.15361
5295	5.3885
5296	2.9155
8503	-0.36889
30849	5.6052
23533	5.2789
146850	-1.1102
200576	7.4613
29992	-0.36109
5292	3.7896
415116	1.4226
54478	0.95514
5300	1.058
65018	-0.35082
390940	0.76057
54984	-1.3043
5304	1.1198
5305	2.6716
8396	4.175
79837	2.6643
90809	2.6301
55529	2.1075
8394	2.6595
8395	1.8695
23396	3.0313
138429	-1.6765
51268	0.85881
644139	0.45613
57095	0.27661
5306	3.2952
23760	0.44264
26207	2.3248
9600	3.6675
57605	7.0155
83394	6.3682
10531	1.4346
5307	2.8905
5308	3.4534
5309	2.0802
9271	2.9381
55124	2.4235
143689	3.3865
9867	4.4147
494513	0.68359
5310	9.3251
168507	4.3334
342372	-2.3817
5311	3.3001
9033	1.3936
27039	1.1294
91461	0.73396
10343	0.60572
5314	4.4386
93035	0.62946
5569	0.96784
5570	1.4466
11142	1.3638
5313	1.967
5315	3.845
9088	0.79441
5585	3.3257
5586	4.5853
29941	1.5179
5316	2.9376
63876	4.756
5317	4.5579
5318	0.73962
11187	-0.46685
8502	3.4543
51365	0.90455
8399	-0.63915
81579	0.72071
84647	0.46943
23659	2.4442
5319	0.50101
5320	1.1421
391013	0.25288
26279	-1.1003
30814	0.61776
64600	0.24679
50487	1.5979
5321	1.6976
100137049	-2.2226
8605	0.76997
283748	1.1065
123745	1.3669
255189	-0.41952
5322	1.2786
8398	1.5984
7941	-0.47086
22925	1.4147
9373	3.16
57110	0.80065
54979	0.21194
11145	-0.69105
5920	0.12993
117245	-0.5804
51316	1.3724
153770	1.0292
219348	-0.084359
5324	3.8714
5325	1.4329
5326	3.3645
5327	2.518
5328	2.2135
5329	1.7839
151056	0.048991
79887	0.20051
196463	1.1462
23236	5.9647
5330	1.7377
5331	6.3849
5332	3.8232
5333	1.7513
113026	0.3366
84812	2.9121
51196	6.6386
5336	5.8739
23007	3.6481
9651	1.3125
5334	3.604
23228	6.8394
257068	1.4384
345557	1.2403
89869	1.6374
5337	2.3658
5338	1.9629
23646	2.9629
122618	-1.557
200150	2.6038
201164	-0.99922
5339	5.4325
5341	2.1251
26499	1.7421
59339	2.3988
65977	2.643
57664	2.1335
54477	4.8739
22874	3.7331
144100	4.1335
84725	2.7417
58473	0.77876
400224	1.9877
79156	-0.34172
79666	2.4045
64857	2.4892
26030	2.7492
25894	3.9663
57449	3.5889
55200	0.14209
440107	0.35926
57475	2.6371
130271	3.1221
79990	0.9067
55111	-0.4895
9842	5.5274
23207	0.81312
389072	3.7803
84069	-0.6452
51177	2.5426
80301	1.8088
79949	-0.27313
349633	0.12987
5340	4.3338
55848	-1.5469
5346	0.46862
123	-0.12379
10226	0.4888
440503	-0.57906
5347	5.4685
10769	4.2738
1263	2.8719
10733	3.2891
126520	0.27378
51090	0.35009
5350	0.87376
5351	1.8271
5352	0.67938
8985	1.9536
11212	1.2362
8611	1.1378
8612	0.939
8613	3.6551
196051	1.3638
84513	-1.5101
403313	-0.62144
84814	0.62533
54886	3.1655
79948	1.3142
9890	3.6642
163404	2.6045
5356	2.6626
5357	2.4112
5359	2.2783
57048	2.0653
57088	2.415
389158	-2.3943
5360	1.4022
83483	1.3446
57125	2.0873
84898	2.8085
5361	6.9766
5362	6.5325
5364	5.7533
23654	6.3143
10154	4.7782
23129	7.2778
148811	0.46798
135293	0.58552
5366	-0.091712
5367	1.4716
6490	1.6234
56937	1.9893
100527963	0.70315
83449	1.126
5371	3.7057
5372	1.1554
5373	-1.5326
5375	0.52142
5376	3.0628
23203	0.91837
9512	1.0234
5378	0.94952
5395	1.9819
10654	1.841
25957	4.5554
25953	0.8144
11284	-1.843
154197	1.1348
5406	1.494
5407	-0.092061
119548	-0.87151
9240	0.95974
10687	0.87717
55228	1.5093
57469	0.40477
5409	-0.11814
5411	3.9222
56902	1.439
5368	1.1509
4860	1.4433
285848	1.6967
57104	0.51864
80339	0.23715
10908	2.571
375775	-0.094016
50640	2.445
55163	-0.46935
87178	3.8555
10957	2.1988
55629	2.4874
25886	1.4721
282809	1.5721
100528030	1.6778
134359	1.4434
127435	1.3498
79883	-1.5562
5420	3.3786
50512	3.7191
23509	3.0175
23275	2.8183
57645	4.5765
56983	2.1231
79070	0.82515
143888	0.44515
23126	7.787
23649	3.0463
5423	0.18884
5424	2.3796
5425	1.7718
10714	3.2884
57804	0.84364
26073	1.1814
84271	3.8524
5426	4.7212
5427	-0.89099
54107	1.0883
56655	-0.79233
5428	2.8935
11232	0.77919
5429	2.3403
11201	-0.20521
27343	1.6311
27434	0.39616
353497	1.2764
10721	1.1332
25885	6.9502
84172	6.3185
9533	0.23497
51082	0.24621
64425	0.81418
221830	0.11176
10849	-1.0011
30834	2.4393
5430	9.3914
5431	4.0313
5432	1.0421
5433	0.27836
5434	-0.57054
5435	1.4663
5436	0.76586
5438	1.62
246721	
548644	1.4372
5441	-0.23244
81488	0.34718
11128	2.8871
55703	2.5675
10623	1.2378
661	0.34774
55718	4.2855
10621	1.405
10622	0.79184
84265	1.0328
171568	1.6414
51728	0.70398
5442	-0.71078
9883	3.6917
100101267	3.8841
285877	
94026	0.5015
5443	-1.083
55624	2.8511
84892	0.37317
84197	0.95893
51371	1.0297
10585	1.398
29954	1.8381
22932	0.84695
5444	0.65389
5445	1.1183
5446	0.24274
10940	2.8126
10775	-0.27734
51367	0.73334
10248	0.90342
64091	1.2102
64208	1.3533
5447	2.1827
10631	2.7125
25913	1.9983
340441	-0.47711
102724631	2.6764
388468	2.2922
317754	1.1742
445582	3.6659
728378	3.1739
404785	2.9079
23784	2.8303
653269	1.0935
653781	2.0711
641455	2.4866
5449	1.7093
5450	2.4172
5451	6.2247
25833	3.7222
5453	1.4152
5454	2.0065
5455	2.3882
5457	2.1504
5458	1.7657
5459	2.8593
5460	4.3247
5462	0.3259
134187	0.24929
11281	3.9961
151649	0.6249
5464	1.4192
27068	0.17907
56342	1.0598
692312	0.935
5467	4.4061
5468	3.1361
10891	5.8217
133522	5.5131
5471	3.9261
5473	-0.035596
60490	0.39299
79717	1.207
79144	-1.5073
492307	1.1333
5470	-0.22116
8500	8.4658
8499	6.6643
8541	8.0237
8496	2.1376
8495	0.48465
51535	2.4582
5478	2.8017
653505	0.083333
653598	0.59962
645142	1.2805
644591	0.50378
105371242	0.5034
5479	1.0981
5480	0.35585
5481	0.029752
10450	2.4138
10105	-0.8563
9360	4.7643
10465	2.2054
51645	1.2001
23759	2.5874
53938	0.46387
85313	1.1866
285755	-0.57667
23262	1.6079
5493	-0.34132
5494	3.6524
5495	3.0264
8493	0.38328
22843	4.4995
9647	1.9652
5496	5.0819
57460	2.2681
333926	1.0677
152926	2.1463
151742	2.9598
132160	0.84704
147699	-2.205
51400	3.7093
5498	3.7905
5499	3.4383
5500	3.9376
5501	2.9982
5514	6.9895
6992	0.44872
4659	7.074
4660	3.6902
54776	2.9477
23368	5.9067
10848	1.569
94274	0.0077258
26472	2.2643
81706	-0.37796
54866	0.8382
23645	0.92515
84919	2.9312
84988	0.13985
26051	4.8551
10842	0.61878
170954	2.7221
5502	0.55489
84152	2.9588
151242	0.39527
5504	1.1445
129285	1.2136
9858	4.2274
116729	-0.10587
153743	0.3614
220004	1.5181
221908	-1.6505
145376	0.85065
284352	3.9414
5506	2.0611
79660	1.7227
5507	1.6414
5509	-2.8429
90673	-1.9186
648791	-0.49251
5510	3.5177
5511	3.8223
55607	5.9462
84687	4.3616
5515	4.1605
5516	2.456
5518	5.3837
5519	1.7112
5520	4.1077
5521	5.2851
5522	4.4353
55844	2.6768
5523	2.2354
55012	1.6272
5525	2.4091
5526	4.2965
5527	5.7723
5528	6.6164
5529	5.34
5530	5.4308
5532	5.4818
5533	2.592
5534	2.264
5535	0.80335
5531	4.1297
9989	5.0747
151987	2.0623
55671	6.0955
57223	2.5568
57718	3.2813
5536	4.7125
5537	3.6697
22870	4.9066
9701	2.7663
55291	4.8544
23082	8.0048
5538	2.7518
9374	2.5735
160760	3.5352
23398	2.6025
5539	0.84609
84366	-0.19613
360205	0.16513
84279	-0.21527
157285	-0.63399
84106	1.278
23532	1.8429
65121	2.1371
343071	1.9939
440560	1.748
390999	0.2801
729528	1.3894
653619	0.78927
391004	-1.4879
391003	0.36584
645414	1.4734
65122	0.15584
645425	0.9897
101929983	1.5577
645382	0.63133
400735	1.6072
343068	0.67947
440561	2.0878
441871	1.6764
391002	1.5307
343070	1.1965
118471	0.30643
653247	-1.0535
5545	-1.3015
9055	3.5752
5546	4.189
768206	-0.63973
5547	0.81337
639	5.5189
56980	4.9824
56981	6.7827
59335	0.92099
59336	2.6867
63978	3.6288
63977	4.8075
63976	6.6631
11108	3.0469
11107	2.0536
93166	3.3255
11105	1.4037
56978	3.7454
56979	1.1937
5052	0.38412
7001	1.8758
10935	1.388
25824	0.61166
9588	1.4917
10113	2.2852
27166	2.411
153768	0.16004
10650	-0.8665
51012	1.3351
5549	1.2363
5550	5.5556
9581	-0.14442
57580	9.3726
80243	4.1783
5551	0.3877
5553	-0.0025969
10394	0.046253
10216	2.8747
106707243	-0.60522
5555	0.12687
144165	6.0139
166336	5.9014
29964	0.076887
5557	2.1595
5558	1.6972
145270	1.3254
201973	0.86852
5562	3.6806
5563	1.6452
5564	2.4059
5565	1.9542
5566	4.6547
5567	3.5667
5568	0.45613
5571	2.8148
51422	3.8307
53632	2.0101
5573	5.5705
5575	2.9802
5576	2.516
5577	2.5769
5578	5.5257
5579	6.4821
5580	5.9439
5581	6.4715
5582	4.9628
5583	4.8737
5584	3.1998
5588	4.5748
5589	3.4119
5590	4.2222
5587	3.0369
25865	5.7291
23683	3.5272
5591	14.154
5592	4.435
5593	4.5608
5071	0.50023
8575	1.6929
79706	0.40586
5617	-0.12669
51052	-1.3519
2834	0.53425
5618	4.015
5619	0.37899
5620	1.4896
58531	-0.21594
3276	5.2689
3275	3.2298
10196	0.58378
10419	6.4334
55170	1.2126
54496	1.3495
56341	4.7856
90826	1.9798
23627	1.0406
5621	1.3085
389333	
5624	1.8896
147011	0.74814
10544	0.49899
58510	0.3935
84432	-0.10445
60675	1.3093
10887	0.51032
128674	-0.31548
8842	0.62508
150696	1.1656
5626	1.8546
9692	1.4238
5627	4.4208
80209	3.1666
254427	-0.94927
148137	1.3134
5629	5.7529
283571	0.17162
8858	-2.0729
8559	0.69666
27339	6.5585
9129	7.73
26121	4.9793
84950	3.8229
55119	4.9377
55015	4.472
9128	5.9404
55660	5.7674
25766	5.3129
8899	7.1931
24148	6.1344
10594	11.621
5630	0.53433
5961	2.3574
221823	0.96333
5635	1.0696
5636	2.2981
55771	1.6321
57479	7.5855
54458	0.73461
78994	2.7325
253143	4.7674
222171	-1.354
79170	1.7597
51334	2.4523
285800	0.30908
284338	2.0058
163154	0.61011
729627	-0.481
389151	0.71044
389152	-0.95837
100131608	0.62894
388199	-2.6388
401137	0.91475
92340	0.47306
80742	1.5414
339779	0.1527
146325	-0.38424
80164	1.813
11272	0.084184
55615	0.60164
553158	-2.0249
79899	2.3829
80758	0.60089
574414	-1.4626
133619	0.86505
7916	9.3356
84726	9.1986
23215	10.892
5639	0.3697
79056	0.74217
80863	1.8891
112476	2.6899
285368	-0.45686
401399	-2.4546
5396	2.9125
51450	1.0138
5644	0.32263
8492	1.6863
10279	1.77
5645	-0.27011
10942	-2.0845
64063	0.29608
11098	1.6213
83886	0.11621
5646	0.68732
260429	-1.411
167681	0.21204
146547	-0.34164
136242	0.69718
339501	0.92809
360226	-1.489
345062	1.6019
29122	1.3922
339105	0.26768
221191	0.9788
203074	-3.1108
646960	0.7727
400668	-0.26442
136541	-0.7218
5652	2.2091
56952	-0.47339
283659	3.6657
5657	-1.4206
58497	1.8349
158471	5.048
57716	0.14376
84293	-0.080162
127281	-1.4694
195827	-3.2581
5660	4.4781
768239	
29968	-0.015095
8000	-0.39604
5662	4.9952
84249	3.1893
23362	4.5776
23550	4.2053
5663	4.3295
5664	2.2098
55851	2.6193
5669	-2.8074
5680	-1.095
5670	-1.7807
5671	-1.779
5672	-2.1225
5673	-2.0713
5675	-0.97696
5676	-1.4864
440533	-2.0298
5678	-0.84238
11168	4.2445
5681	2.4913
85481	1.176
5682	3.2358
5683	3.9845
5684	3.3097
5685	3.4612
5686	3.6639
5687	4.1817
5688	3.7415
143471	1.6792
5689	2.7379
5699	0.22037
122706	-2.4991
5690	1.8415
5691	3.2069
5692	2.9128
5693	3.8671
5694	2.4048
5695	3.1914
5696	2.0622
5698	1.7114
5700	4.7483
5701	4.569
5702	4.7977
29893	1.5056
5704	4.4942
5705	4.4641
5706	5.0981
5707	6.5348
5717	6.3423
5718	5.344
5719	5.6017
10213	3.3045
5708	7.9105
5709	6.1084
5710	4.3449
5711	1.8021
9861	4.44
5713	2.6008
5714	0.37805
5715	0.32045
5720	3.2512
5721	2.4021
10197	4.2989
80011	2.6907
23198	8.3222
9491	-0.088526
8624	1.7149
56984	2.1032
84262	1.3313
389362	-0.1866
170679	1.199
170680	-0.37152
55269	3.6346
5723	1.2161
5623	-1.4391
118672	2.1658
9051	-1.0054
9050	2.5814
5724	1.711
375743	3.218
5725	5.5581
58155	4.2701
9991	3.9012
26024	0.81705
79810	1.946
55037	0.56207
5727	9.3947
8643	2.3398
374308	-0.73045
442213	2.9314
171558	1.0047
9791	2.8172
81490	2.6073
5728	2.8087
9317	-0.76503
256297	-1.1123
5729	-0.33478
11251	
5730	1.2317
5731	-1.06
5732	0.55693
5734	3.2802
9536	1.5079
80142	0.57892
10728	1.6822
100885848	1.9362
100885850	2.044
5737	1.9892
5738	4.3985
5739	-1.1137
5740	0.60307
22949	2.2241
145482	1.0495
5742	2.5348
5743	5.3162
5741	0.88022
5745	3.4812
113091	0.19691
5746	-0.25071
5744	2.5936
2185	5.543
5753	0.093343
5754	6.3038
5757	2.6092
5763	2.4331
5764	1.4429
7803	1.9619
8073	2.637
11156	1.6677
5524	3.45
138639	2.3929
114971	1.3403
5770	5.1431
5781	6.7977
5782	3.8628
5783	4.4715
5784	5.3924
26469	0.11557
5771	2.9937
26095	2.41
11099	3.5317
26191	1.557
25930	5.5377
5774	2.5385
5775	5.2335
84867	3.9342
5777	6.0006
5780	4.0532
5786	7.0711
5787	7.8324
5788	7.5409
5790	1.0936
5789	10.291
5791	4.2137
5792	8.6698
5793	4.059
5794	1.6734
5795	1.0202
5796	6.1708
5797	7.7099
5798	3.2202
5799	2.8941
5800	5.9107
374462	2.0891
5801	3.59
10076	6.1298
5803	6.8287
138428	0.34999
51651	0.66787
391356	0.57457
5805	-0.76824
9232	2.4037
754	1.3961
10744	-1.063
5806	0.16049
390667	-0.39047
22827	5.3021
9698	8.4845
23369	5.033
9933	-0.16131
5813	3.9471
5814	0.85398
29942	3.6216
80324	0.78337
150962	1.1066
83480	1.1306
54517	3.0131
83448	1.0137
126789	-4.4792
5816	0.25115
388428	
5817	0.74782
79037	0.60183
11137	2.3981
114825	3.3707
170394	-0.056395
84939	1.9834
221749	1.921
7837	4.1794
137902	0.36901
54899	3.7332
5827	1.1127
11264	1.0825
5829	2.655
222659	0.81511
92370	3.072
29108	0.2601
5831	0.53926
29920	1.3182
65263	-0.081189
260434	-0.23494
152138	-0.29882
5834	1.2477
5836	1.0294
5837	1.7057
26108	3.6712
90780	2.4136
149628	1.3101
84305	2.6131
79912	1.0662
84795	0.50586
100996939	-0.18623
5858	2.0774
5859	2.6129
5860	1.49
9444	3.6109
25797	-0.011982
54814	0.23428
23475	0.73889
347148	0.52814
84109	-0.5671
54870	6.4622
55278	0.81798
79832	7.1977
5768	3.3715
169714	1.4683
81890	0.39683
79691	1.8605
203069	0.71912
27291	1.296
23518	6.9877
91300	-0.10117
140902	0.75084
10890	2.605
8766	2.8806
9230	2.4644
80223	2.9776
22841	3.593
9727	5.1474
84440	4.1099
26056	2.4138
201475	1.0506
5872	2.3353
51552	3.7119
376267	2.6011
64284	0.7651
22931	2.8968
401409	-0.50931
5861	3.0938
81876	2.3162
55647	0.26047
23011	0.77766
57403	1.9114
51715	1.9491
53917	3.6876
57111	0.49786
25837	-1.089
5873	0.99158
5874	1.5417
9364	0.64702
8934	2.1895
5862	1.3984
84932	0.52455
27314	2.5597
11031	-0.044411
10981	0.33766
83452	2.0145
83871	0.71591
11021	3.8257
9609	0.59209
326624	0.4147
23682	0.85047
54734	0.80787
5864	3.0899
5865	1.8691
115827	1.2696
9545	0.65406
22930	3.1201
25782	6.0813
5866	0.67936
117177	1.3431
10966	-0.29443
57799	3.1537
115273	-0.50511
339122	2.1574
401258	1.2281
5867	1.9232
53916	2.0087
5868	3.1788
5869	3.1068
5878	3.1016
55969	1.0106
5870	2.4753
51560	3.8026
84084	1.6362
150786	1.1235
7879	3.9871
4218	3.7397
51762	1.9792
10567	1.1659
9135	5.3735
79874	1.2804
10244	1.1205
23637	7.6252
9910	4.6329
27342	3.0701
5875	1.4116
5876	2.8635
5877	-0.24871
11159	1.5167
285282	0.79767
55684	3.7778
5879	3.4993
5880	3.9838
5881	2.3024
29127	4.3934
10399	4.3718
5810	1.1716
5884	4.3984
56852	1.1866
5885	5.0558
642636	0.91547
5886	3.6131
5887	4.8882
10111	2.5462
5888	3.8902
10635	2.086
729475	1.5197
5889	0.6984
5892	0.95587
5893	0.40357
25788	1.5315
8438	1.8624
23132	7.7554
5883	2.0456
144715	0.83563
55698	-1.9952
8480	4.2353
353091	0.79823
154064	0.8618
5894	5.7183
5896	3.2313
5897	2.5248
10743	8.6749
26064	5.0685
5898	2.7804
5899	0.86563
10928	4.3213
253959	8.0502
57186	4.2039
57148	8.7608
5900	4.4687
9649	5.4384
55103	3.3755
22913	2.4887
138046	1.2691
83640	1.1289
10267	-0.11358
10266	1.3221
10268	-0.36587
5901	4.0118
5902	2.3851
57610	4.6588
64901	-0.97154
5903	12.002
8498	6.1355
202151	0.67417
26953	3.7145
10048	5.1651
5905	2.5487
29098	1.0645
5906	3.1582
5908	3.4074
5909	4.1099
23108	5.3234
5910	3.5481
5911	2.3269
5912	1.784
2889	7.4624
10411	1.8147
11069	5.3035
9771	3.3315
51735	7.1789
51195	3.0967
65059	5.1038
5913	0.98903
5914	4.7895
5915	4.2256
5916	3.2892
5918	-0.40948
5919	0.66942
5917	0.93224
57038	2.1584
5921	7.1842
5922	-1.7301
22821	2.8559
10156	0.26633
100271927	0.75353
9462	5.1913
64926	1.1875
51655	0.64885
23551	1.98
158158	0.44013
221002	4.0892
153020	3.1895
255426	3.4431
5923	7.2542
5924	4.9589
10125	4.538
10235	2.3168
25780	2.6796
115727	2.4258
54922	4.6226
10633	-0.56681
91608	2.0931
387496	0.54095
65997	1.496
51285	0.7485
11186	-0.25342
644943	1.6453
9770	1.4632
283349	-0.093859
83937	-0.046992
83593	1.6451
166824	0.2695
8045	-2.3378
9182	0.96623
125950	1.9794
30062	0.89051
84839	0.63935
5925	7.189
9821	8.2037
57786	2.9627
100533952	1.4107
5928	5.8772
5929	6.342
5930	9.2305
5932	1.5551
140893	-1.3177
10741	0.33994
10616	2.0791
79863	1.4989
54715	4.7731
23543	4.2133
401466	0.50212
64080	0.50476
5933	3.3947
5934	4.4311
54033	0.48247
10137	2.0028
389677	3.5017
10432	5.6293
100526737	3.3639
64783	5.9902
29890	4.3906
84991	4.594
92400	1.5515
9904	1.816
282996	4.6508
55696	5.9657
55147	0.58377
221662	2.4901
58517	7.5903
64062	4.8661
54439	7.4652
55131	2.1365
155435	6.831
23029	0.92399
55544	1.8465
9584	5.5583
5936	3.661
79171	2.2195
375287	-1.438
375316	2.0027
129831	1.9281
166863	3.6249
54502	3.0547
84060	0.097166
83759	2.5965
10181	7.8732
10180	8.2757
10179	2.223
9939	3.0401
