Entrez	Chrom	Start	End	GeneSize
406914	14	100882979	100883075	96
406915	2	135665397	135665478	81
406916	3	35744476	35744559	83
406917	7	128207872	128207943	71
406918	11	43581394	43581483	89
406919	11	57641198	57641286	88
406920	22	21653304	21653385	81
406921	17	2049908	2050008	100
406922	18	21825698	21825785	87
406923	20	62564912	62565013	101
406924	14	101054687	101054759	72
406925	3	52294219	52294308	89
406926	12	97563812	97563911	99
406927	14	100884702	100884783	81
406928	1	98046070	98046171	101
406929	3	44114212	44114310	98
406930	16	56858518	56858601	83
406931	11	72615063	72615130	67
406932	16	69933081	69933180	99
406933	12	6964097	6964191	94
406934	17	58331232	58331318	86
406935	5	149428918	149429023	105
406936	17	28861533	28861618	85
406937	5	149430646	149430733	87
406938	5	160485352	160485450	98
406939	9	120244979	120245050	71
406940	7	25949919	25949986	67
406941	2	240456001	240456089	88
406942	19	49500785	49500868	83
406943	17	48037161	48037247	86
406944	2	219294111	219294200	89
406945	7	157574336	157574422	86
406946	14	101059755	101059838	83
406947	21	25573980	25574044	64
406948	13	50049119	50049201	82
406949	3	160404588	160404685	97
406950	13	50048973	50049061	88
406951	3	160404745	160404825	80
406952	13	91350605	91350688	83
406953	13	91350751	91350821	70
406954	9	124692442	124692551	109
406955	1	198858873	198858982	109
406956	9	124693710	124693798	88
406957	19	13874699	13874808	109
406958	7	129770383	129770492	109
406959	7	129774905	129775014	109
406960	15	79209788	79209871	83
406961	22	20033139	20033220	81
406962	1	71067631	71067716	85
406963	18	35904818	35904926	108
406964	X	50003503	50003588	85
406965	15	62823957	62824041	84
406966	3	49020618	49020709	91
406967	11	64891137	64891246	109
406968	17	31559996	31560083	87
406969	1	220118157	220118241	84
406970	11	64891355	64891439	84
406971	17	7017615	7017701	86
406972	17	48632490	48632559	69
406973	12	53991738	53991847	109
406974	1	109598893	109598967	74
406975	3	120395668	120395729	61
406976	19	10817426	10817496	70
406977	1	172144535	172144644	109
406978	9	128244721	128244830	109
406979	13	91350891	91350972	81
406980	13	91351192	91351278	86
406981	X	134169671	134169766	95
406982	13	91351065	91351135	70
406983	1	1167863	1167952	89
406984	1	1167104	1167198	94
406985	12	6963699	6963766	67
406986	14	104117405	104117514	109
406987	9	70809975	70810084	109
406988	1	209432133	209432242	109
406989	6	52144349	52144434	85
406990	14	23388596	23388666	70
406991	17	59841266	59841337	71
406992	11	568089	568198	109
406993	15	31065032	31065141	109
406994	17	2050271	2050380	109
406995	1	198859044	198859153	109
406996	1	172138798	172138907	109
406997	1	220117853	220117962	109
406998	2	55988950	55989059	109
406999	2	55982967	55983076	109
407	X	70268305	70281840	13535
4070	1	58575433	58577252	1819
407000	4	20528275	20528384	109
407001	5	168768146	168768255	109
407002	6	33207835	33207944	109
407003	9	128392618	128392714	96
407004	17	1713903	1713987	84
407006	X	45746157	45746266	109
407007	X	45747015	45747124	109
407008	X	66018870	66018979	109
407009	X	151958578	151958658	80
407010	19	13836587	13836659	72
407011	9	95085208	95085304	96
407012	9	95086021	95086088	67
407013	19	13836287	13836359	72
407014	7	100093560	100093643	83
407015	3	37969404	37969480	76
407016	12	57824609	57824692	83
407017	2	218402646	218402722	76
407018	19	13836440	13836517	77
407019	9	95085445	95085541	96
407020	3	188688781	188688866	85
407021	7	130876747	130876810	63
407022	20	58817615	58817694	79
407023	14	101023794	101023856	62
407024	7	130877459	130877539	80
407025	1	207802443	207802523	80
407026	1	207801852	207801939	87
407027	17	59151136	59151221	85
407028	4	112648183	112648251	68
407029	6	71403551	71403621	70
407030	8	134800520	134800607	87
407031	1	40757284	40757372	88
407032	6	71376960	71377031	71
407033	8	134804876	134804945	69
407034	1	40754355	40754446	91
407035	9	21512115	21512185	70
407036	9	109046229	109046298	69
407039	22	41900944	41901012	68
407040	1	9151668	9151777	109
407041	11	111512938	111513021	83
407042	11	111513439	111513515	76
407043	9	83969748	83969857	109
407044	15	88611825	88611934	109
407045	19	4770670	4770779	109
407046	1	156420341	156420429	88
407047	5	88666853	88666939	86
407048	13	91351314	91351391	77
407049	X	134169538	134169612	74
407050	7	100093768	100093847	79
407051	15	89368017	89368106	89
407052	4	8005301	8005381	80
407053	7	129774692	129774769	77
407054	X	53556223	53556341	118
407055	21	16539089	16539169	80
407056	19	51692612	51692681	69
4071	3	149369022	149377692	8670
4072	2	47345158	47387601	42443
4074	12	8940361	8949761	9400
4076	11	34051731	34102610	50879
4077	17	43170481	43211689	41208
407738	3	68004247	68545621	541374
407975	13	91347686	91397592	49906
407977	17	7549099	7561601	12502
408	11	75260122	75351705	91583
408050	16	16232506	16300806	68300
4081	13	35473419	35478764	5345
408187	5	148168546	148175619	7073
4082	6	113857345	113863475	6130
408263	5	157341598	157345677	4079
4084	2	69897688	69942945	45257
4085	4	120055623	120066858	11235
4086	4	145481194	145559176	77982
4087	18	47808957	47931146	122189
4088	15	67063763	67195173	131410
4089	18	51028528	51085045	56517
409	17	4710596	4721499	10903
4090	5	136132845	136188747	55902
4091	15	66702236	66782849	80613
4092	18	48919853	48950965	31112
4093	13	36844831	36920887	76056
4094	16	79585843	79600737	14894
4097	17	81918270	81927735	9465
4099	19	35292125	35313807	21682
41	12	50057548	50083611	26063
410	22	50622754	50628173	5419
4100	X	153179284	153183880	4596
4101	X	152749863	152753884	4021
4102	X	152698767	152702347	3580
4103	X	151912495	151925171	12676
4105	X	152766136	152769716	3580
4107	X	149881141	149885835	4694
4108	X	149781930	149787737	5807
4109	X	152133310	152138578	5268
411	5	78777209	78986087	208878
4110	X	149688228	149717268	29040
4111	X	152733757	152737669	3912
4112	X	30243715	30252040	8325
4113	X	30215563	30220089	4526
4114	X	30230657	30237495	6838
4115	X	30242000	30244187	2187
4116	1	53226900	53238518	11618
4117	6	10762723	10838553	75830
4118	2	95025677	95053992	28315
412	X	7147237	7804358	657121
4121	6	119177205	119349761	172556
4122	15	90902218	90922584	20366
4123	15	75355207	75368612	13405
4124	5	109689927	109869625	179698
4125	19	12643831	12666742	22911
4126	4	102630770	102760994	130224
4128	X	43654907	43746817	91910
4129	X	43766610	43882450	115840
4130	15	43510958	43531620	20662
4131	5	72107234	72209565	102331
4133	2	209424047	209734147	310100
4134	3	47850690	48089272	238582
4135	11	75586918	75669038	82120
4137	17	45894527	46028334	133807
4139	1	220528136	220664461	136325
414	X	2903972	2929349	25377
4140	14	103385377	103503831	118454
414059	17	36165683	36176636	10953
414060	17	38057693	38068634	10941
414062	17	36194869	36196758	1889
4141	12	57475445	57517569	42124
414149	10	15075475	15088776	13301
414152	10	71711701	71737824	26123
414157	10	97589721	97590934	1213
414189	10	49982190	50011654	29464
414196	10	11274391	11344799	70408
414197	10	43643872	43645047	1175
4142	6	159890988	159917447	26459
414235	10	649948	669581	19633
414236	10	73908103	73922810	14707
414243	10	78179167	78675109	495942
414245	10	73247341	73276984	29643
4143	10	80271820	80289658	17838
414301	11	104036640	104039196	2556
414319	9	102519636	102657514	137878
414325	8	7881392	7882663	1271
414328	9	83623049	83644130	21081
414332	9	136738167	136743356	5189
414351	22	44606289	44625431	19142
4144	2	85539168	85545281	6113
4145	19	3777970	3802129	24159
4146	1	30711277	30723585	12308
4147	8	97868840	98036724	167884
414760	6	28896428	28897322	894
414765	6	33248510	33260681	12171
414777	6	30223522	30327401	103879
4148	2	19992052	20012668	20616
414899	11	122115340	122116215	875
4149	14	65006174	65102695	96521
414918	22	50309030	50327012	17982
414919	8	144525733	144529132	3399
415	X	2934045	2968475	34430
4150	16	29806106	29811164	5058
415056	9	34568009	34583072	15063
4151	22	35606764	35637951	31187
415116	22	49960768	49964072	3304
415117	3	94014365	94028597	14232
4152	18	50266882	50281774	14892
4153	10	52765380	52772784	7404
4154	3	152243828	152465780	221952
4155	18	76978827	77133683	154856
4157	16	89912119	89920973	8854
4158	18	13882044	13915707	33663
4159	20	56248732	56249815	1083
416	X	3041471	3112727	71256
4160	18	60371062	60372775	1713
4161	18	13824149	13827323	3174
4162	11	119308529	119321521	12992
4163	5	113022106	113488823	466717
4166	16	75472052	75495445	23393
4168	X	139581770	139708216	126446
417	11	3645128	3664416	19288
4170	1	150560895	150579738	18843
4171	3	127598223	127622436	24213
4172	6	52264014	52284881	20867
4173	8	47960185	47978160	17975
4174	22	35400134	35425431	25297
4175	2	135839626	135876443	36817
4176	7	100092233	100101940	9707
4179	1	207752037	207795513	43476
4184	1	152878322	152885047	6725
4185	17	44758988	44781846	22858
4188	6	41636882	41654244	17362
4189	7	108569867	108574850	4983
419	4	76011184	76114048	102864
4190	2	63588609	63607197	18588
4191	7	76048051	76067508	19457
4192	11	46380756	46383837	3081
4193	12	68808177	68845544	37367
4194	1	204516379	204558120	41741
4199	6	83210402	83431051	220649
420	12	14825569	14843526	17957
4200	18	50879080	50954257	75177
4201	6	43011143	43016868	5725
4204	X	154021573	154137103	115530
4205	15	99565417	99716488	151071
4208	5	88717117	88904257	187140
4209	1	156463727	156500779	37052
421	22	19969896	20016823	46927
4210	16	3242027	3256633	14606
4211	2	66433452	66573869	140417
4212	15	36889204	37101299	212095
4214	5	56815549	56896152	80603
4215	17	63622415	63696305	73890
4216	6	160991727	161117385	125658
4217	6	136557046	136793097	236051
4218	19	16111889	16134234	22345
4221	11	64803510	64811294	7784
4222	17	43640389	43661922	21533
4223	7	15611212	15686683	75471
4224	6	46793389	46839778	46389
4225	18	32185069	32220404	35335
4232	7	130486171	130506465	20294
4233	7	116672196	116798377	126181
4234	12	57768471	57772119	3648
4236	15	43804492	43824690	20198
4237	1	16974502	16980632	6130
4238	5	154038959	154220478	181519
4239	17	19383442	19387190	3748
4240	15	88898683	88913468	14785
4241	3	196980590	197029835	49245
4242	22	37469063	37486393	17330
4245	5	180784780	180815652	30872
4246	11	62208673	62213943	5270
4247	14	49620799	49623481	2682
4248	22	39457012	39492194	35182
4249	2	134119983	134454621	334638
4250	11	62270158	62273160	3002
425054	X	8464830	8466510	1680
425057	Y	18581206	18598111	16905
4253	14	39230231	39388513	158282
4254	12	88492793	88580851	88058
4255	10	129467190	129770983	303793
4256	12	14880864	14885857	4993
4257	12	16347142	16609259	262117
4258	4	139665768	139740745	74977
4259	1	165631213	165661796	30583
4261	16	10866222	10943021	76799
4267	Y	2691187	2741309	50122
427	8	18055992	18084998	29006
4277	6	31494881	31511124	16243
4281	X	10445310	10833654	388344
4282	22	23894383	23895227	844
4283	4	76001275	76007509	6234
4284	12	56449502	56469166	19664
4285	13	23730189	23889400	159211
4286	3	69739456	69968336	228880
4287	14	92044496	92106621	62125
4288	10	128096659	128126423	29764
4289	7	131110096	131496632	386536
429	12	102957674	102960513	2839
4291	3	158571163	158607252	36089
4292	3	36993226	37050896	57670
4293	14	70722526	70809534	87008
4294	19	40191426	40215575	24149
4295	6	33794673	33804003	9330
4296	11	65597756	65615382	17626
4297	11	118436456	118526832	90376
4298	19	6210381	6279975	69594
4299	4	86935002	87141039	206037
43	7	100889994	100896974	6980
430	11	2268498	2270588	2090
4300	9	20341669	20622499	280830
4301	6	167826893	167972023	145130
4302	17	38705273	38729795	24522
4303	X	71095851	71103535	7684
4306	4	148078762	148444698	365936
4308	15	31001065	31161160	160095
4311	3	155024124	155183704	159580
4312	11	102789401	102798160	8759
4313	16	55389700	55506691	116991
4314	11	102835801	102843609	7808
4316	11	102520508	102530750	10242
4317	11	102711796	102727050	15254
431704	1	192316992	192367285	50293
431705	2	96122818	96138502	15684
431707	1	75128434	75161533	33099
4318	20	46008908	46016561	7653
4319	11	102770502	102780628	10126
432	17	7173431	7179564	6133
4320	22	23768226	23784316	16090
4321	11	102862736	102874982	12246
4322	11	102942995	102955732	12737
4323	14	22836560	22849041	12481
432355	8	142764338	142769828	5490
4324	16	58025754	58046901	21147
4325	8	88032011	88328025	296014
4326	12	131828393	131851783	23390
4327	12	55835433	55842966	7533
4329	14	74056847	74084492	27645
433	17	7101322	7115700	14378
4330	22	27748277	27801756	53479
4331	14	60734742	60969965	235223
4332	1	158831351	158849506	18155
4335	17	2384073	2401104	17031
4336	3	39467198	39529479	62281
4337	6	39899578	39934551	34973
4338	5	53095679	53110063	14384
434	20	34194569	34269344	74775
4340	6	29657002	29672372	15370
4342	8	56112942	56113982	1040
4343	1	112673141	112700756	27615
4345	3	112332235	112363181	30946
435	7	66075800	66094697	18897
4350	16	77007	85851	8844
4351	15	74890005	74902219	12214
4352	1	43337818	43354466	16648
4353	17	58269855	58280935	11080
4354	X	154778684	154821007	42323
4355	17	43875357	43909711	34354
4356	17	43800799	43833170	32371
4357	22	37019635	37029821	10186
4358	2	27309492	27325680	16188
4359	1	161304735	161309968	5233
4360	10	17809348	17911164	101816
4361	11	94415570	94493885	78315
4363	16	15949138	16143257	194119
438	Y	1615059	1643081	28022
43847	19	51077495	51084245	6750
43849	19	51029092	51035230	6138
439	19	12737139	12748323	11184
439915	11	1629775	1630930	1155
439916	12	90918023	90948669	30646
439921	17	76672551	76711004	38453
439927	1	84628230	84635020	6790
439934	4	82610974	82621610	10636
439936	5	23951348	24178273	226925
439941	8	123984138	124040782	56644
439949	10	6580419	6616921	36502
439990	10	80207192	80235950	28758
439994	10	87341440	87357882	16442
439996	10	89378056	89385205	7149
440	7	97851677	97872542	20865
440021	11	1597177	1598294	1117
440023	11	1697195	1697755	560
440026	11	9280654	9314636	33982
440028	11	9754770	9759533	4763
440040	11	49558312	49810422	252110
440050	11	71527267	71528669	1402
440051	11	71581855	71603353	21498
440067	11	105062589	105071549	8960
440072	11	130002619	130005492	2873
440073	12	66767	178455	111688
440077	12	8157015	8188537	31522
440087	12	14804650	14814182	9532
440093	12	31791185	31792298	1113
440097	12	45014672	45051099	36427
440107	12	92702843	92772455	69612
440119	12	130144315	130163495	19180
440138	13	52012391	52079232	66841
440145	13	72708367	72727629	19262
440153	14	18601117	18602097	980
440163	14	21032818	21034807	1989
440173	9	87008440	87042419	33979
440184	14	66411704	66498677	86973
440193	14	91271323	91417844	146521
440243	15	22458903	22469226	10323
440248	15	28589458	28685272	95814
440270	15	34525095	34588503	63408
440275	15	39934115	40035591	101476
440278	15	43726741	43747104	20363
440279	15	53978201	54628707	650506
440288	15	74461194	74516959	55765
440295	15	82429816	82439153	9337
440307	15	90249530	90265482	15952
440335	16	4788397	4796491	8094
440345	16	21834563	21880827	46264
440346	16	22374859	22378180	3321
440348	16	74376306	74392115	15809
440350	16	28456329	28472336	16007
440353	16	29483534	29506408	22874
440356	16	29863548	29868055	4507
440387	16	75204103	75207161	3058
440390	16	87057784	87070113	12329
440400	17	7012417	7014532	2115
440416	17	20841125	21002324	161199
440419	17	27417690	27431623	13933
440435	17	38324571	38343956	19385
440465	17	81017969	81034881	16912
440498	18	79964582	79970822	6240
440503	19	4522531	4535224	12693
440515	19	19761038	19821751	60713
440519	19	23221599	23250394	28795
440533	19	42752686	42765678	12992
440556	1	3059564	3070251	10687
440560	1	12824605	12831410	6805
440561	1	12938472	12947580	9108
440563	1	13115488	13116854	1366
440567	1	15807169	15809348	2179
440574	1	19484403	19629821	145418
440584	1	42959028	42996814	37786
440585	1	43145153	43156396	11243
440590	1	52842511	52894998	52487
440594	1	95474737	95479356	4619
440600	1	110286375	110339216	52841
440602	1	110487680	110490281	2601
440603	1	113876816	113887581	10765
440672	1	148748774	148752415	3641
440686	1	143894544	143905977	11433
440689	1	149782689	149812373	29684
440695	1	157092043	157112412	20369
440699	1	165544000	165563957	19957
440704	1	190624890	190801658	176768
440712	1	206053173	206102449	49276
440730	1	231162058	231221565	59507
440738	1	241995490	241999098	3608
