"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Decreased mean corpuscular volume","HP:0025066","1","0","12","235","1","5080","164656"
"HP","Abnormal QRS complex","HP:0025074","1","0","11","235","1","5080","776"
"HP","Eyelid myoclonus","HP:0025097","1","0","9","235","1","5080","6095"
"HP","Abnormal hippocampus morphology","HP:0025100","1","0","51","235","2","5080","57094,23261"
"HP","Capillary malformation","HP:0025104","1","0","61","235","1","5080","3784"
"HP","Infection-related seizure","HP:0032892","1","0","148","235","5","5080","8912,773,57094,4094,170302"
"HP","Generalized non-convulsive status epilepticus without coma","HP:0032860","1","0","18","235","1","5080","1030"
"HP","Abnormal circulating testosterone concentration","HP:0030087","1","0","84","235","4","5080","55630,3952,3643,2099"
"HP","Abnormal portal venous system morphology","HP:0031941","1","0","11","235","1","5080","462"
"HP","Abnormal ovarian physiology","HP:0031066","1","0","94","235","1","5080","5618"
"HP","Delayed ability to walk","HP:0031936","1","0","309","235","10","5080","84720,81615,7436,6095,3098,283209,1576,128486,113612,111"
"HP","Rhombencephalosynapsis","HP:0031913","1","0","16","235","1","5080","6496"
"HP","Abnormal breast morphology","HP:0031093","1","0","447","235","13","5080","8788,84720,64840,5618,50940,4094,3952,3643,3170,2099,208,10584,1030"
"HP","Abnormal cranial nerve physiology","HP:0031910","1","0","291","235","7","5080","9935,83854,6843,56172,3098,127833,113278"
"HP","Abnormal humerus morphology","HP:0031095","1","0","64","235","1","5080","90993"
"HP","Abnormal thyroid-stimulating hormone level","HP:0031097","1","0","47","235","3","5080","7173,389434,169792"
"HP","Abnormal uterus morphology","HP:0031105","1","0","155","235","2","5080","6928,3110"
"HP","Micrographia","HP:0031908","1","0","15","235","1","5080","6311"
"HP","Abnormal liver sonography","HP:0031140","1","0","9","235","1","5080","5105"
"HP","Multifocal seizures","HP:0031165","1","0","22","235","1","5080","284111"
"HP","Nuchal rigidity","HP:0031179","1","0","12","235","1","5080","773"
"HP","Acromicria","HP:0031878","1","0","12","235","1","5080","8788"
"HP","Ineffective esophageal peristalsis","HP:0031857","1","0","18","235","1","5080","56246"
"HP","Abnormal hematocrit","HP:0031850","1","0","13","235","1","5080","10019"
"HP","Abnormal libido","HP:0031845","1","0","43","235","1","5080","1030"
"HP","Akathisia","HP:0031943","1","0","31","235","1","5080","3060"
"HP","Usual interstitial pneumonia","HP:0031950","1","0","14","235","1","5080","10144"
"HP","Chronic infection","HP:0031035","1","0","24","235","1","5080","6777"
"HP","Nocturnal seizures","HP:0031951","1","0","18","235","1","5080","57582"
"HP","Hyperintensity of cerebral white matter on MRI","HP:0030890","1","0","77","235","3","5080","9420,84504,2548"
"HP","Abnormal gastrointestinal motility","HP:0030895","1","0","112","235","4","5080","816,773,7466,56246"
"HP","Abnormality of the ocular adnexa","HP:0032039","1","0","1634","235","41","5080","9935,91252,8788,84842,84720,84504,81788,79574,773,7360,7299,7274,6843,6720,6239,57178,56172,55630,51085,50940,5080,5053,4774,4547,4094,336,3098,3081,29071,286,284111,283209,255738,2538,23261,2132,170302,169792,1356,10599,10584"
"HP","Abnormal peristalsis","HP:0030914","1","0","25","235","1","5080","56246"
"HP","Elevated gamma-glutamyltransferase level","HP:0030948","1","0","50","235","3","5080","6514,3643,113220"
"HP","Glomerular deposits","HP:0030949","1","0","10","235","1","5080","81494"
"HP","Addictive alcohol use","HP:0030955","1","0","26","235","1","5080","6777"
"HP","Abnormality of cardiovascular system electrophysiology","HP:0030956","1","0","573","235","23","5080","776,773,745,7351,7276,7274,7173,6927,6833,6496,5837,389434,3784,3767,3172,3033,255738,2548,2328,2203,189,1374,1030"
"HP","Lymphangiectasis","HP:0031842","1","0","10","235","1","5080","4351"
"HP","Abnormal morphology of the great vessels","HP:0030962","1","0","746","235","21","5080","92579,8788,84720,83854,79068,745,6496,64840,6239,5950,57582,57178,51085,5053,4094,3081,286,255738,2132,170302,1581"
"HP","Abnormal pulmonary vein morphology","HP:0030968","1","0","88","235","1","5080","745"
"HP","Heterotropia","HP:0032012","1","0","282","235","14","5080","8788,84842,84720,816,773,7299,6843,6720,6095,56172,5080,283209,146167,127833"
"HP","Diminished ability to concentrate","HP:0031987","1","0","12","235","1","5080","81615"
"HP","Sclerosing cholangitis","HP:0030991","1","0","14","235","1","5080","113220"
"HP","Abnormal pulmonary thoracic imaging finding","HP:0031983","1","0","153","235","2","5080","6239,10144"
"HP","Ankylosis","HP:0031013","1","0","19","235","1","5080","56172"
"HP","Bone marrow hypercellularity","HP:0031020","1","0","28","235","1","5080","6777"
"HP","Abnormal blood urea nitrogen concentration","HP:0031970","1","0","25","235","1","5080","56606"
"HP","Abnormal pulmonary artery morphology","HP:0030966","1","0","133","235","3","5080","8788,84720,51085"
"HP","Raynaud phenomenon","HP:0030880","1","0","54","235","2","5080","221895,189"
"HP","Aortopulmonary collateral arteries","HP:0031834","1","0","15","235","1","5080","57582"
"HP","Abnormal reflex","HP:0031826","1","0","1176","235","43","5080","9420,84842,84720,84504,773,7436,7360,7276,7274,7173,6843,6833,64116,6311,57582,57462,5446,5444,5260,51085,5091,5053,4547,389434,3739,3156,3098,284111,270,2678,256297,2548,23261,170302,1610,1374,1317,127833,126129,113612,113278,111,10891"
"HP","Intestinal perforation","HP:0031368","1","0","20","235","1","5080","6720"
"HP","Colon perforation","HP:0031369","1","0","15","235","1","5080","6720"
"HP","Abnormal proportion of CD4-positive T cells","HP:0031392","1","0","47","235","1","5080","3952"
"HP","Abnormal lymphocyte physiology","HP:0031409","1","0","326","235","4","5080","6777,6239,55630,3952"
"HP","Subpleural honeycombing","HP:0031631","1","0","15","235","1","5080","10144"
"HP","Abnormal subpleural morphology","HP:0031630","1","0","16","235","1","5080","10144"
"HP","Abnormality of fundus pigmentation","HP:0031605","1","0","49","235","3","5080","7299,5080,4547"
"HP","Abnormal PR interval","HP:0031593","1","0","20","235","1","5080","2548"
"HP","Suicidal ideation","HP:0031589","1","0","23","235","1","5080","57582"
"HP","Restricted or repetitive behaviors or interests","HP:0031432","1","0","287","235","8","5080","8912,816,6844,57582,25970,23261,2132,162417"
"HP","Abnormal prosody","HP:0031434","1","0","79","235","2","5080","6777,127833"
"HP","Erosion of oral mucosa","HP:0031446","1","0","105","235","2","5080","92579,221895"
"HP","Abnormal aortic valve cusp morphology","HP:0031567","1","0","123","235","1","5080","51085"
"HP","Pulmonary opacity","HP:0031457","1","0","24","235","1","5080","10144"
"HP","Abnormal QT interval","HP:0031547","1","0","69","235","3","5080","3784,3033,1030"
"HP","Cardiac conduction abnormality","HP:0031546","1","0","156","235","5","5080","776,773,7276,3784,189"
"HP","Status epilepticus without prominent motor symptoms","HP:0031475","1","0","27","235","1","5080","1030"
"HP","Abnormal atrioventricular valve physiology","HP:0031650","1","0","212","235","6","5080","92579,51085,3081,255738,1317,127833"
"HP","Metaphyseal striations","HP:0031367","1","0","14","235","1","5080","64840"
"HP","Abnormal tricuspid valve physiology","HP:0031651","1","0","80","235","1","5080","1317"
"HP","Abnormal aortic valve physiology","HP:0031652","1","0","182","235","4","5080","7276,51085,3081,255738"
"HP","Decreased circulating parathyroid hormone level","HP:0031817","1","0","10","235","1","5080","142680"
"HP","Productive cough","HP:0031245","1","0","67","235","1","5080","6777"
"HP","Vocal cord dysfunction","HP:0031801","1","0","57","235","3","5080","816,51085,113278"
"HP","Compensatory head posture","HP:0031705","1","0","24","235","1","5080","9935"
"HP","Abnormal renal corpuscle morphology","HP:0031263","1","0","207","235","4","5080","81494,6928,2538,221895"
"HP","Flushing","HP:0031284","1","0","47","235","2","5080","773,3172"
"HP","Abnormal superficial reflex","HP:0031828","1","0","299","235","15","5080","9420,84842,773,7274,6843,6311,5446,5444,4547,3739,170302,1610,126129,113612,10891"
"HP","Abnormal ear physiology","HP:0031704","1","0","1680","235","46","5080","9935,9420,92579,90993,84720,79574,79068,776,773,7466,7299,7276,7173,7066,6999,6928,6843,6833,6777,6720,6496,64840,64116,6239,57178,56172,51085,5080,4094,389434,3784,3767,3651,3630,3098,3081,2645,25970,2548,170302,169792,128486,127833,113278,10584,10019"
"HP","Left atrial enlargement","HP:0031295","1","0","23","235","1","5080","2997"
"HP","Abnormal ear morphology","HP:0031703","1","0","1675","235","33","5080","9935,92579,90993,8788,84720,7466,7360,6843,6833,64840,64116,6239,57178,56172,51085,5053,4774,4094,3784,3767,3643,3081,29071,286,283209,25970,256297,23261,2132,170302,169792,127833,10584"
"HP","Ecchymosis","HP:0031364","1","0","57","235","2","5080","6777,2165"
"HP","Opportunistic infection","HP:0031690","1","0","53","235","1","5080","4153"
"HP","Macular purpura","HP:0031365","1","0","88","235","2","5080","6777,2165"
"HP","Abnormal heart sound","HP:0031657","1","0","44","235","2","5080","255738,2548"
"HP","Abnormal pulmonary valve physiology","HP:0031654","1","0","163","235","3","5080","92579,51085,10144"
"HP","Abnormal heart valve physiology","HP:0031653","1","0","394","235","8","5080","92579,7276,51085,3081,255738,1317,127833,10144"
"HP","Cutaneous abscess","HP:0031292","1","0","33","235","2","5080","92579,3110"
"HP","Reduced social responsiveness","HP:0012760","1","0","71","235","2","5080","8788,25970"
"HP","Abnormality on pulmonary function testing","HP:0030878","1","0","217","235","8","5080","8788,6311,5446,5444,1610,127833,10891,10144"
"HP","Abnormal cardiac ventricular function","HP:0030872","1","0","164","235","4","5080","7276,3156,255738,2548"
"HP","Perseverative thought","HP:0030223","1","0","20","235","1","5080","7274"
"HP","Coiled sperm flagella","HP:0032560","1","0","36","235","1","5080","144132"
"HP","Short sperm flagella","HP:0032559","1","0","36","235","1","5080","144132"
"HP","Highly elevated creatine kinase","HP:0030234","1","0","13","235","1","5080","5837"
"HP","Abnormality of muscle size","HP:0030236","1","0","257","235","13","5080","8788,7173,6833,63924,5468,5346,3991,389434,3784,3767,3643,3156,2548"
"HP","Portal vein thrombosis","HP:0030242","1","0","9","235","1","5080","462"
"HP","Absent sperm flagella","HP:0032558","1","0","31","235","1","5080","144132"
"HP","Pulmonary cyst","HP:0032445","1","0","28","235","2","5080","6720,10144"
"HP","Abnormal circulating C-reactive protein concentration","HP:0032436","1","0","87","235","2","5080","6690,1357"
"HP","Neonatal omphalitis","HP:0032435","1","0","10","235","1","5080","92579"
"HP","Flattened femoral epiphysis","HP:0030289","1","0","13","235","1","5080","91252"
"HP","Upper extremity joint dislocation","HP:0030310","1","0","90","235","2","5080","9935,91252"
"HP","Lower extremity joint dislocation","HP:0030311","1","0","317","235","7","5080","6843,6496,64840,6239,3098,127833,10584"
"HP","Periventricular nodular heterotopia","HP:0032388","1","0","19","235","1","5080","57178"
"HP","Weakness of facial musculature","HP:0030319","1","0","239","235","6","5080","773,6843,56172,3098,127833,113278"
"HP","Abnormal circulating gonadotropin concentration","HP:0030338","1","0","130","235","4","5080","2100,2099,148867,144132"
"HP","Abnormal circulating luteinizing hormone concentration","HP:0030345","1","0","78","235","1","5080","2100"
"HP","Abnormal urinary nucleobase concentration","HP:0032572","1","0","12","235","1","5080","1807"
"HP","Tremor by anatomical site","HP:0030188","1","0","101","235","4","5080","84504,7274,2645,23261"
"HP","Titubation","HP:0030187","1","0","37","235","2","5080","84504,7274"
"HP","Kinetic tremor","HP:0030186","1","0","112","235","5","5080","773,7436,7276,6311,23261"
"HP","Myoclonic seizure","HP:0032794","1","0","257","235","11","5080","776,773,6833,57582,56246,3767,3651,3630,2645,23261,170302"
"HP","Increased serum testosterone level","HP:0030088","1","0","11","235","1","5080","3643"
"HP","Abnormal muscle fiber protein expression","HP:0030089","1","0","33","235","1","5080","3156"
"HP","Tonic seizure","HP:0032792","1","0","143","235","3","5080","773,57582,170302"
"HP","Focal non-motor seizure","HP:0032679","1","0","41","235","2","5080","773,57582"
"HP","Reduced muscle fiber alpha dystroglycan","HP:0030099","1","0","11","235","1","5080","3156"
"HP","Abnormal muscle fiber alpha dystroglycan","HP:0030112","1","0","12","235","1","5080","3156"
"HP","Generalized-onset motor seizure","HP:0032677","1","0","195","235","9","5080","773,6833,57582,3767,3651,3630,2645,23261,170302"
"HP","Abnormal circulating follicle-stimulating hormone concentration","HP:0030346","1","0","91","235","2","5080","2100,148867"
"HP","Non-convulsive status epilepticus without coma","HP:0032671","1","0","20","235","1","5080","1030"
"HP","Abnormal bowel sounds","HP:0030142","1","0","10","235","1","5080","6523"
"HP","Status epilepticus with prominent motor symptoms","HP:0032658","1","0","30","235","2","5080","773,6844"
"HP","Heart murmur","HP:0030148","1","0","42","235","2","5080","255738,2548"
"HP","Cholangitis","HP:0030151","1","0","25","235","1","5080","113220"
"HP","Abnormal vascular physiology","HP:0030163","1","0","343","235","10","5080","92579,8788,83854,776,7066,462,221895,189,162417,10019"
"HP","Abnormality of peripheral nervous system electrophysiology","HP:0030177","1","0","176","235","5","5080","84842,7274,6843,3098,127833"
"HP","Abnormality of central nervous system electrophysiology","HP:0030178","1","0","616","235","18","5080","8912,84720,773,7299,7274,6844,6843,6833,64116,57582,57094,5105,4094,3767,284111,170302,127833,126129"
"HP","Tetraplegia/tetraparesis","HP:0030182","1","0","152","235","5","5080","773,7360,57582,56246,170302"
"HP","Abnormality of the posterior hairline","HP:0030141","1","0","119","235","3","5080","9935,6928,5468"
"HP","Abnormality of pulmonary circulation","HP:0030875","1","0","204","235","5","5080","92579,8788,776,7066,462"
"HP","Abnormal circulating androgen level","HP:0030347","1","0","98","235","5","5080","56246,55630,3952,3643,2099"
"HP","Decreased circulating androgen concentration","HP:0030349","1","0","69","235","2","5080","55630,3952"
"HP","Central nervous system cyst","HP:0030724","1","0","217","235","2","5080","79068,3784"
"HP","Intraventricular hemorrhage","HP:0030746","1","0","10","235","1","5080","4774"
"HP","Episodic pain","HP:0032148","1","0","39","235","2","5080","56246,2099"
"HP","Abnormality of the protein C anticoagulant pathway","HP:0030780","1","0","14","235","1","5080","4351"
"HP","Photopsia","HP:0030786","1","0","96","235","1","5080","773"
"HP","Erythromelalgia","HP:0032147","1","0","10","235","1","5080","10019"
"HP","Abnormal peripheral nervous system physiology","HP:0032120","1","0","180","235","5","5080","84842,7274,6843,3098,127833"
"HP","Abnormal jaw morphology","HP:0030791","1","0","1185","235","24","5080","9935,90993,8788,84842,84720,79068,6928,6843,6496,6239,57178,56172,5468,5080,5053,4094,3643,29071,286,25970,23261,2132,170302,127833"
"HP","Limbal stem cell deficiency","HP:0032107","1","0","10","235","1","5080","5080"
"HP","Saccadic oscillation","HP:0032104","1","0","21","235","1","5080","773"
"HP","Abnormal tongue morphology","HP:0030809","1","0","388","235","19","5080","8788,79068,7173,6833,6720,6311,55630,5468,5446,5444,50940,389434,3784,3767,3643,2548,1610,113278,10891"
"HP","Unusual infection","HP:0032101","1","0","1088","235","31","5080","92579,8788,7466,7360,731,729,6843,6777,6720,6524,64321,64116,56246,55630,5261,51085,4153,3952,3670,3643,3110,29071,2806,2548,2328,189,170302,169792,127833,113278,10747"
"HP","Absent foveal reflex","HP:0030825","1","0","20","235","1","5080","5950"
"HP","Abnormal breath sound","HP:0030829","1","0","129","235","4","5080","6843,127833,113278,10144"
"HP","Crackles","HP:0030830","1","0","23","235","1","5080","10144"
"HP","Abnormal male urethral meatus morphology","HP:0032076","1","0","400","235","9","5080","745,6928,6239,57178,5080,3670,170302,1317,10584"
"HP","Addictive behavior","HP:0030858","1","0","26","235","1","5080","6777"
"HP","Keratosis pilaris","HP:0032152","1","0","37","235","2","5080","6720,283209"
